collection_time_utc,source_weather,source_air,source_city_selection,units_weather,country_code,country_name,country_capital,country_population,continent,city_name,city_name_ascii,city_population,population_rank_in_country,city_timezone_geonames,geonames_feature_code,city_dem,geonameid,geonames_modification_date,geo_lat,geo_lon,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,timezone_shift_seconds,weather_time_unix,weather_time_utc,sunrise_unix,sunrise_utc,sunset_unix,sunset_utc,station_country,station_type,city_id_openweather,city_name_api,cod,wind_compass,is_daytime,temp_category,comfort_proxy,has_rain,has_snow,air_time_unix,air_time_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,aqi_label,pm25_category,weather_datetime_utc,air_datetime_utc,year,month,day,hour,day_of_week,is_weekend,season,temp_humidity_interaction,wind_pm25_interaction,pressure_temp_interaction,target_aqi_class,target_pm25,target_pm10
2026-04-24T07:06:11.812532+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,AW,Aruba,Oranjestad,105845,NA,Tanki Leendert,Tanki Leendert,21500,3,America/Aruba,PPL,26,3577072,2018-12-04,12.53914,-70.02004,801,Clouds,few clouds,02n,25.97,25.97,25.89,26.06,1010,81,1010,1011,10000,5.14,100,,20,0.0,0.0,0.0,0.0,-14400,1777014371,2026-04-24T07:06:11+00:00,1777026172,2026-04-24T10:22:52+00:00,1777071193,2026-04-24T22:53:13+00:00,AW,stations,3577149,Paradijs,200,E,0,warm,34.07,0,0,1777014371,2026-04-24T07:06:11+00:00,1,1.62,4.72,104.68,0.0,2.42,36.61,2.57,0.83,good,low,2026-04-24 07:06:11+00:00,2026-04-24 07:06:11+00:00,2026,4,24,7,4,0,spring,2103.5699999999997,8.3268,26229.699999999997,1,1.62,4.72
2026-04-24T07:06:11.997770+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,AZ,Azerbaijan,Baku,10224900,AS,Baku,Baku,2351300,1,Asia/Baku,PPLC,-23,587084,2026-03-29,40.37767,49.89201,803,Clouds,broken clouds,04d,12.03,11.27,12.03,12.03,1009,76,1009,1008,10000,3.09,280,,75,0.0,0.0,0.0,0.0,14400,1777014099,2026-04-24T07:01:39+00:00,1776995361,2026-04-24T01:49:21+00:00,1777044453,2026-04-24T15:27:33+00:00,AZ,stations,587084,Baku,200,W,1,mild,19.63,0,0,1777014371,2026-04-24T07:06:11+00:00,2,9.49,27.0,140.9,0.44,2.27,88.19,1.24,1.46,fair,low,2026-04-24 07:01:39+00:00,2026-04-24 07:06:11+00:00,2026,4,24,7,4,0,spring,914.28,29.324099999999998,12138.269999999999,2,9.49,27.0
2026-04-24T07:06:12.169834+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,AZ,Azerbaijan,Baku,10224900,AS,Sumqayıt,Sumqayit,358675,2,Asia/Baku,PPLA,-11,584923,2026-04-13,40.58972,49.66861,804,Clouds,overcast clouds,04d,12.0,11.32,12.0,12.0,1009,79,1009,1004,10000,1.44,350,2.38,100,0.0,0.0,0.0,0.0,14400,1777014372,2026-04-24T07:06:12+00:00,1776995393,2026-04-24T01:49:53+00:00,1777044528,2026-04-24T15:28:48+00:00,AZ,stations,584923,Sumqayit,200,N,1,mild,19.9,0,0,1777014372,2026-04-24T07:06:12+00:00,2,9.53,26.09,142.9,0.55,2.76,82.27,1.39,2.7,fair,low,2026-04-24 07:06:12+00:00,2026-04-24 07:06:12+00:00,2026,4,24,7,4,0,spring,948.0,13.723199999999999,12108.0,2,9.53,26.09
2026-04-24T07:06:12.344118+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,AZ,Azerbaijan,Baku,10224900,AS,Ganja,Ganja,335600,3,Asia/Baku,PPLA,409,586523,2026-04-13,40.68157,46.36134,803,Clouds,broken clouds,04d,14.48,13.32,14.48,14.48,1010,51,1010,953,10000,12.35,290,,75,0.0,0.0,0.0,0.0,14400,1777014372,2026-04-24T07:06:12+00:00,1776996177,2026-04-24T02:02:57+00:00,1777045331,2026-04-24T15:42:11+00:00,AZ,stations,586523,Ganja,200,WNW,1,mild,19.58,0,0,1777014372,2026-04-24T07:06:12+00:00,2,8.58,23.94,116.05,0.21,0.83,99.47,1.02,4.17,fair,low,2026-04-24 07:06:12+00:00,2026-04-24 07:06:12+00:00,2026,4,24,7,4,0,spring,738.48,105.963,14624.800000000001,2,8.58,23.94
2026-04-24T07:06:12.514302+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BA,Bosnia and Herzegovina,Sarajevo,3323929,EU,Sarajevo,Sarajevo,696731,1,Europe/Sarajevo,PPLC,509,3191281,2019-09-05,43.84864,18.35644,800,Clear,clear sky,01d,5.95,5.95,5.95,5.95,1019,75,1019,908,10000,0.51,0,,0,0.0,0.0,0.0,0.0,7200,1777014368,2026-04-24T07:06:08+00:00,1777002553,2026-04-24T03:49:13+00:00,1777052396,2026-04-24T17:39:56+00:00,BA,stations,3191281,Sarajevo,200,N,1,cold,13.45,0,0,1777014372,2026-04-24T07:06:12+00:00,2,4.5,5.62,140.56,0.27,1.65,91.98,1.8,4.4,fair,low,2026-04-24 07:06:08+00:00,2026-04-24 07:06:12+00:00,2026,4,24,7,4,0,spring,446.25,2.295,6063.05,2,4.5,5.62
2026-04-24T07:06:12.693046+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BA,Bosnia and Herzegovina,Sarajevo,3323929,EU,Banja Luka,Banja Luka,221106,2,Europe/Sarajevo,PPLA,151,3204541,2026-04-13,44.77879,17.20629,800,Clear,clear sky,01d,12.74,11.38,12.74,12.74,1019,50,1019,978,10000,1.54,0,,0,0.0,0.0,0.0,0.0,7200,1777014372,2026-04-24T07:06:12+00:00,1777002722,2026-04-24T03:52:02+00:00,1777052780,2026-04-24T17:46:20+00:00,BA,stations,3204541,Banja Luka,200,N,1,mild,17.74,0,0,1777014372,2026-04-24T07:06:12+00:00,2,6.76,8.24,135.47,0.51,2.48,84.02,0.72,8.39,fair,low,2026-04-24 07:06:12+00:00,2026-04-24 07:06:12+00:00,2026,4,24,7,4,0,spring,637.0,10.4104,12982.06,2,6.76,8.24
2026-04-24T07:06:12.873807+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BA,Bosnia and Herzegovina,Sarajevo,3323929,EU,Zenica,Zenica,164423,3,Europe/Sarajevo,PPLA2,325,3186573,2026-04-16,44.20169,17.90397,804,Clouds,overcast clouds,04d,9.46,9.46,9.46,9.46,1019,71,1019,926,10000,0.9,5,3.4,100,0.0,0.0,0.0,0.0,7200,1777014372,2026-04-24T07:06:12+00:00,1777002621,2026-04-24T03:50:21+00:00,1777052545,2026-04-24T17:42:25+00:00,BA,stations,3186573,Zenica,200,N,1,cold,16.56,0,0,1777014372,2026-04-24T07:06:12+00:00,2,5.79,7.17,141.15,0.48,2.53,81.31,0.88,6.36,fair,low,2026-04-24 07:06:12+00:00,2026-04-24 07:06:12+00:00,2026,4,24,7,4,0,spring,671.6600000000001,5.211,9639.740000000002,2,5.79,7.17
2026-04-24T07:06:13.052075+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BB,Barbados,Bridgetown,286641,NA,Bridgetown,Bridgetown,98511,1,America/Barbados,PPLC,10,3374036,2021-08-08,13.10732,-59.62021,500,Rain,light rain,10n,26.27,26.27,26.27,26.27,1011,83,1011,1008,10000,3.09,90,,40,0.63,0.0,0.0,0.0,-14400,1777014372,2026-04-24T07:06:12+00:00,1777023643,2026-04-24T09:40:43+00:00,1777068730,2026-04-24T22:12:10+00:00,BB,stations,3373932,Deacons,200,E,0,warm,34.57,1,0,1777014373,2026-04-24T07:06:13+00:00,1,0.66,2.33,114.83,0.0,0.05,22.34,0.07,0.0,good,low,2026-04-24 07:06:12+00:00,2026-04-24 07:06:13+00:00,2026,4,24,7,4,0,spring,2180.41,2.0394,26558.97,1,0.66,2.33
2026-04-24T07:06:13.231429+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BD,Bangladesh,Dhaka,161356039,AS,Dhaka,Dhaka,10356500,1,Asia/Dhaka,PPLC,23,1185241,2024-09-05,23.7104,90.40744,721,Haze,haze,50d,33.99,40.99,33.99,33.99,1005,59,1005,1004,3500,1.54,160,,75,0.0,0.0,0.0,0.0,21600,1777014171,2026-04-24T07:02:51+00:00,1776986991,2026-04-23T23:29:51+00:00,1777033378,2026-04-24T12:22:58+00:00,BD,stations,1185241,Dhaka,200,SSE,1,hot,39.89,0,0,1777014373,2026-04-24T07:06:13+00:00,3,27.08,45.26,151.55,0.06,0.69,78.67,1.59,1.83,moderate,high,2026-04-24 07:02:51+00:00,2026-04-24 07:06:13+00:00,2026,4,24,7,4,0,spring,2005.41,41.703199999999995,34159.950000000004,3,27.08,45.26
2026-04-24T07:06:13.409819+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BD,Bangladesh,Dhaka,161356039,AS,Chattogram,Chattogram,3920222,2,Asia/Dhaka,PPLA,15,1205733,2026-04-13,22.3384,91.83168,721,Haze,haze,50d,32.91,38.6,32.91,32.91,1007,58,1007,1006,4000,5.66,230,,20,0.0,0.0,0.0,0.0,21600,1777014373,2026-04-24T07:06:13+00:00,1776986740,2026-04-23T23:25:40+00:00,1777032946,2026-04-24T12:15:46+00:00,BD,stations,1205733,Chittagong,200,SW,1,hot,38.71,0,0,1777014373,2026-04-24T07:06:13+00:00,2,12.41,28.39,119.33,0.01,0.04,40.85,0.28,0.0,fair,moderate,2026-04-24 07:06:13+00:00,2026-04-24 07:06:13+00:00,2026,4,24,7,4,0,spring,1908.7799999999997,70.2406,33140.369999999995,2,12.41,28.39
2026-04-24T07:06:13.588305+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BD,Bangladesh,Dhaka,161356039,AS,Gazipur,Gazipur,2674697,3,Asia/Dhaka,PPLA2,12,1200109,2026-04-16,23.99844,90.42234,721,Haze,haze,50d,34.0,41.0,34.0,34.0,1005,59,1005,1004,3500,1.54,160,,75,0.0,0.0,0.0,0.0,21600,1777014373,2026-04-24T07:06:13+00:00,1776986968,2026-04-23T23:29:28+00:00,1777033394,2026-04-24T12:23:14+00:00,BD,stations,1185098,Tongi,200,SSE,1,hot,39.9,0,0,1777014373,2026-04-24T07:06:13+00:00,3,28.0,45.94,157.02,0.08,0.93,80.81,1.8,2.32,moderate,high,2026-04-24 07:06:13+00:00,2026-04-24 07:06:13+00:00,2026,4,24,7,4,0,spring,2006.0,43.120000000000005,34170.0,3,28.0,45.94
2026-04-24T07:06:13.760000+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BE,Belgium,Brussels,11422068,EU,Brussels,Brussels,1019022,1,Europe/Brussels,PPLC,28,2800866,2024-05-03,50.85045,4.34878,741,Fog,fog,50d,3.08,1.7,3.08,3.08,1026,100,1026,1018,700,1.54,40,,75,0.0,0.0,0.0,0.0,7200,1777013927,2026-04-24T06:58:47+00:00,1777004998,2026-04-24T04:29:58+00:00,1777056674,2026-04-24T18:51:14+00:00,BE,stations,2800866,Brussels,200,NE,1,cold,13.08,0,0,1777014373,2026-04-24T07:06:13+00:00,2,16.22,19.26,170.11,1.54,7.26,51.76,0.53,7.53,fair,moderate,2026-04-24 06:58:47+00:00,2026-04-24 07:06:13+00:00,2026,4,24,6,4,0,spring,308.0,24.9788,3160.08,2,16.22,19.26
2026-04-24T07:06:13.937676+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BE,Belgium,Brussels,11422068,EU,Antwerpen,Antwerpen,529247,2,Europe/Brussels,PPL,13,2803138,2023-02-19,51.22047,4.40026,803,Clouds,broken clouds,04d,6.66,4.41,5.55,7.7,1026,92,1026,1025,10000,3.13,45,4.02,75,0.0,0.0,0.0,0.0,7200,1777014373,2026-04-24T07:06:13+00:00,1777004929,2026-04-24T04:28:49+00:00,1777056719,2026-04-24T18:51:59+00:00,BE,stations,2803138,Antwerp,200,NE,1,cold,15.86,0,0,1777014373,2026-04-24T07:06:13+00:00,2,15.06,18.91,192.28,3.66,16.49,50.44,1.66,8.04,fair,moderate,2026-04-24 07:06:13+00:00,2026-04-24 07:06:13+00:00,2026,4,24,7,4,0,spring,612.72,47.1378,6833.16,2,15.06,18.91
2026-04-24T07:06:14.108492+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BE,Belgium,Brussels,11422068,EU,Gent,Gent,265086,3,Europe/Brussels,PPL,10,2797656,2023-02-19,51.05,3.71667,800,Clear,clear sky,01d,6.28,3.91,5.77,7.62,1026,96,1026,1024,10000,3.2,56,5.64,6,0.0,0.0,0.0,0.0,7200,1777014098,2026-04-24T07:01:38+00:00,1777005117,2026-04-24T04:31:57+00:00,1777056854,2026-04-24T18:54:14+00:00,BE,stations,2797656,Ghent,200,NE,1,cold,15.88,0,0,1777014374,2026-04-24T07:06:14+00:00,2,18.74,22.5,214.18,3.12,15.36,52.37,1.67,10.11,fair,moderate,2026-04-24 07:01:38+00:00,2026-04-24 07:06:14+00:00,2026,4,24,7,4,0,spring,602.88,59.967999999999996,6443.280000000001,2,18.74,22.5
2026-04-24T07:06:14.285482+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BF,Burkina Faso,Ouagadougou,19751535,AF,Ouagadougou,Ouagadougou,2415266,1,Africa/Ouagadougou,PPLC,299,2357048,2025-06-20,12.36566,-1.53388,800,Clear,clear sky,01d,30.06,30.83,30.06,30.06,1007,48,1007,974,10000,4.12,220,,0,0.0,0.0,0.0,0.0,0,1777014374,2026-04-24T07:06:14+00:00,1777009751,2026-04-24T05:49:11+00:00,1777054745,2026-04-24T18:19:05+00:00,BF,stations,6930704,Centre Region,200,SW,1,hot,34.86,0,0,1777014374,2026-04-24T07:06:14+00:00,2,14.17,36.15,166.19,0.02,0.6,28.57,0.09,1.64,fair,moderate,2026-04-24 07:06:14+00:00,2026-04-24 07:06:14+00:00,2026,4,24,7,4,0,spring,1442.8799999999999,58.3804,30270.42,2,14.17,36.15
2026-04-24T07:06:14.460623+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BF,Burkina Faso,Ouagadougou,19751535,AF,Bobo-Dioulasso,Bobo-Dioulasso,904920,2,Africa/Ouagadougou,PPLA,453,2362344,2026-04-13,11.18064,-4.29489,800,Clear,clear sky,01d,28.25,30.46,28.25,28.25,1007,65,1007,961,10000,3.6,190,,0,0.0,0.0,0.0,0.0,0,1777014374,2026-04-24T07:06:14+00:00,1777010482,2026-04-24T06:01:22+00:00,1777055339,2026-04-24T18:28:59+00:00,BF,stations,2362344,Bobo-Dioulasso,200,S,1,warm,34.75,0,0,1777014374,2026-04-24T07:06:14+00:00,1,8.22,14.39,177.22,0.01,0.71,23.14,0.06,1.25,good,low,2026-04-24 07:06:14+00:00,2026-04-24 07:06:14+00:00,2026,4,24,7,4,0,spring,1836.25,29.592000000000002,28447.75,1,8.22,14.39
2026-04-24T07:06:14.638346+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BF,Burkina Faso,Ouagadougou,19751535,AF,Koudougou,Koudougou,160239,3,Africa/Ouagadougou,PPLA,281,2358946,2026-04-13,12.25188,-2.36694,804,Clouds,overcast clouds,04d,31.14,29.35,31.14,31.14,1007,23,1007,974,10000,2.68,194,4.53,87,0.0,0.0,0.0,0.0,0,1777014374,2026-04-24T07:06:14+00:00,1777009957,2026-04-24T05:52:37+00:00,1777054938,2026-04-24T18:22:18+00:00,BF,stations,2358946,Koudougou,200,SSW,1,hot,33.44,0,0,1777014374,2026-04-24T07:06:14+00:00,2,15.34,37.01,166.58,0.01,0.51,27.18,0.07,1.59,fair,moderate,2026-04-24 07:06:14+00:00,2026-04-24 07:06:14+00:00,2026,4,24,7,4,0,spring,716.22,41.111200000000004,31357.98,2,15.34,37.01
2026-04-24T07:06:14.799622+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BG,Bulgaria,Sofia,7000039,EU,Sofia,Sofia,1152556,1,Europe/Sofia,PPLC,562,727011,2023-09-08,42.69751,23.32415,800,Clear,clear sky,01d,8.77,8.77,8.77,9.83,1015,49,1015,936,10000,1.03,0,,0,0.0,0.0,0.0,0.0,10800,1777014165,2026-04-24T07:02:45+00:00,1777001489,2026-04-24T03:31:29+00:00,1777051076,2026-04-24T17:17:56+00:00,BG,stations,727011,Sofia,200,N,1,cold,13.67,0,0,1777013975,2026-04-24T06:59:35+00:00,2,6.32,7.3,129.02,0.13,1.21,99.71,2.61,3.54,fair,low,2026-04-24 07:02:45+00:00,2026-04-24 06:59:35+00:00,2026,4,24,7,4,0,spring,429.72999999999996,6.509600000000001,8901.55,2,6.32,7.3
2026-04-24T07:06:14.965765+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BG,Bulgaria,Sofia,7000039,EU,Plovdiv,Plovdiv,329489,2,Europe/Sofia,PPLA,163,728193,2026-04-13,42.15387,24.75001,803,Clouds,broken clouds,04d,15.11,13.67,13.24,15.11,1014,38,1014,975,10000,8.75,280,,75,0.0,0.0,0.0,0.0,10800,1777014374,2026-04-24T07:06:14+00:00,1777001206,2026-04-24T03:26:46+00:00,1777050675,2026-04-24T17:11:15+00:00,BG,stations,728192,Plovdiv,200,W,1,mild,18.91,0,0,1777014116,2026-04-24T07:01:56+00:00,2,3.74,4.62,130.63,0.24,1.03,77.27,0.73,7.69,fair,low,2026-04-24 07:06:14+00:00,2026-04-24 07:01:56+00:00,2026,4,24,7,4,0,spring,574.18,32.725,15321.539999999999,2,3.74,4.62
2026-04-24T07:06:15.147873+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BG,Bulgaria,Sofia,7000039,EU,Varna,Varna,318737,3,Europe/Sofia,PPLA,83,726050,2026-04-13,43.21912,27.91024,800,Clear,clear sky,01d,16.03,14.92,15.96,16.03,1012,47,1012,996,10000,5.14,260,,0,0.0,0.0,0.0,0.0,10800,1777014375,2026-04-24T07:06:15+00:00,1777000333,2026-04-24T03:12:13+00:00,1777050031,2026-04-24T17:00:31+00:00,BG,stations,726048,Varna,200,W,1,mild,20.73,0,0,1777014375,2026-04-24T07:06:15+00:00,2,6.13,7.55,133.44,0.26,1.41,85.58,1.25,3.51,fair,low,2026-04-24 07:06:15+00:00,2026-04-24 07:06:15+00:00,2026,4,24,7,4,0,spring,753.4100000000001,31.5082,16222.36,2,6.13,7.55
2026-04-24T07:06:15.321384+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BH,Bahrain,Manama,1569439,AS,Al Muharraq,Al Muharraq,176583,1,Asia/Bahrain,PPL,7,290332,2025-11-13,26.25722,50.61194,800,Clear,clear sky,01d,26.98,27.4,26.98,26.98,1010,50,1010,1010,10000,4.63,350,,0,0.0,0.0,0.0,0.0,10800,1777014375,2026-04-24T07:06:15+00:00,1776996361,2026-04-24T02:06:01+00:00,1777043107,2026-04-24T15:05:07+00:00,BH,stations,290332,Al Muharraq,200,N,1,warm,31.98,0,0,1777014375,2026-04-24T07:06:15+00:00,4,43.69,122.29,168.27,4.49,15.91,116.55,30.82,0.0,poor,high,2026-04-24 07:06:15+00:00,2026-04-24 07:06:15+00:00,2026,4,24,7,4,0,spring,1349.0,202.2847,27249.8,4,43.69,122.29
2026-04-24T07:06:15.499372+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BH,Bahrain,Manama,1569439,AS,Manama,Manama,147074,2,Asia/Bahrain,PPLC,12,290340,2019-09-05,26.22787,50.58565,800,Clear,clear sky,01d,26.97,27.39,26.97,26.97,1010,50,1010,1010,10000,4.63,350,,0,0.0,0.0,0.0,0.0,10800,1777014375,2026-04-24T07:06:15+00:00,1776996370,2026-04-24T02:06:10+00:00,1777043111,2026-04-24T15:05:11+00:00,BH,stations,290082,Umm ash Sha‘ūm,200,N,1,warm,31.97,0,0,1777014375,2026-04-24T07:06:15+00:00,4,47.76,141.42,165.3,5.25,17.56,113.21,32.36,0.0,poor,high,2026-04-24 07:06:15+00:00,2026-04-24 07:06:15+00:00,2026,4,24,7,4,0,spring,1348.5,221.12879999999998,27239.699999999997,4,47.76,141.42
2026-04-24T07:06:15.681052+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BH,Bahrain,Manama,1569439,AS,Madīnat Ḩamad,Madinat Hamad,133550,3,Asia/Bahrain,PPL,35,290247,2025-11-13,26.11528,50.50694,804,Clouds,overcast clouds,04d,26.79,27.17,26.79,26.79,1011,49,1011,1010,10000,4.86,16,6.34,100,0.0,0.0,0.0,0.0,10800,1777014375,2026-04-24T07:06:15+00:00,1776996397,2026-04-24T02:06:37+00:00,1777043122,2026-04-24T15:05:22+00:00,BH,stations,290247,Madīnat Ḩamad,200,NNE,1,warm,31.69,0,0,1777014375,2026-04-24T07:06:15+00:00,4,46.82,149.09,159.45,4.54,15.49,110.74,28.44,0.0,poor,high,2026-04-24 07:06:15+00:00,2026-04-24 07:06:15+00:00,2026,4,24,7,4,0,spring,1312.71,227.54520000000002,27084.69,4,46.82,149.09
2026-04-24T07:06:15.860275+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BI,Burundi,Gitega,11175378,AF,Bujumbura,Bujumbura,769317,1,Africa/Bujumbura,PPLA,807,425378,2026-04-13,-3.38193,29.36142,802,Clouds,scattered clouds,03d,26.84,28.51,26.84,26.84,1013,69,1013,924,10000,1.03,270,,40,0.0,0.0,0.0,0.0,7200,1777014375,2026-04-24T07:06:15+00:00,1777003214,2026-04-24T04:00:14+00:00,1777046454,2026-04-24T16:00:54+00:00,BI,stations,425374,Rohero,200,W,1,warm,33.74,0,0,1777014375,2026-04-24T07:06:15+00:00,1,0.51,0.65,79.66,0.03,0.31,16.27,0.03,0.17,good,low,2026-04-24 07:06:15+00:00,2026-04-24 07:06:15+00:00,2026,4,24,7,4,0,spring,1851.96,0.5253,27188.92,1,0.51,0.65
2026-04-24T07:06:16.038748+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BI,Burundi,Gitega,11175378,AF,Gitega,Gitega,64904,2,Africa/Bujumbura,PPLC,1684,426272,2023-11-29,-3.42708,29.92463,804,Clouds,overcast clouds,04d,18.06,18.09,18.06,18.06,1014,83,1014,836,10000,1.96,117,4.42,100,0.0,0.0,0.0,0.0,7200,1777014375,2026-04-24T07:06:15+00:00,1777003081,2026-04-24T03:58:01+00:00,1777046316,2026-04-24T15:58:36+00:00,BI,stations,426272,Gitega,200,ESE,1,mild,26.36,0,0,1777014376,2026-04-24T07:06:16+00:00,1,1.55,2.87,127.37,0.09,1.56,18.14,0.23,1.47,good,low,2026-04-24 07:06:15+00:00,2026-04-24 07:06:16+00:00,2026,4,24,7,4,0,spring,1498.9799999999998,3.038,18312.84,1,1.55,2.87
2026-04-24T07:06:16.214919+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BI,Burundi,Gitega,11175378,AF,Ngozi,Ngozi,61716,3,Africa/Bujumbura,PPLA,1824,430569,2026-04-13,-2.9075,29.8306,804,Clouds,overcast clouds,04d,17.29,17.32,17.29,17.29,1014,86,1014,822,10000,1.37,119,3.75,100,0.0,0.0,0.0,0.0,7200,1777014376,2026-04-24T07:06:16+00:00,1777003075,2026-04-24T03:57:55+00:00,1777046367,2026-04-24T15:59:27+00:00,BI,stations,430569,Ngozi,200,ESE,1,mild,25.89,0,0,1777014376,2026-04-24T07:06:16+00:00,1,3.08,6.21,185.76,0.13,1.63,17.16,0.41,1.99,good,low,2026-04-24 07:06:16+00:00,2026-04-24 07:06:16+00:00,2026,4,24,7,4,0,spring,1486.9399999999998,4.219600000000001,17532.059999999998,1,3.08,6.21
2026-04-24T07:06:16.388161+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BJ,Benin,Porto-Novo,11485048,AF,Cotonou,Cotonou,679012,1,Africa/Porto-Novo,PPLG,7,2394819,2023-11-29,6.36536,2.41833,802,Clouds,scattered clouds,03d,28.99,35.61,28.99,28.99,1009,84,1009,1008,10000,6.69,230,,40,0.0,0.0,0.0,0.0,3600,1777014376,2026-04-24T07:06:16+00:00,1777009144,2026-04-24T05:39:04+00:00,1777053455,2026-04-24T17:57:35+00:00,BJ,stations,2597275,Littoral Department,200,SW,1,warm,37.39,0,0,1777014376,2026-04-24T07:06:16+00:00,1,1.39,5.11,81.78,0.0,0.08,27.42,0.14,0.27,good,low,2026-04-24 07:06:16+00:00,2026-04-24 07:06:16+00:00,2026,4,24,7,4,0,spring,2435.16,9.2991,29250.91,1,1.39,5.11
2026-04-24T07:06:16.564468+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BJ,Benin,Porto-Novo,11485048,AF,Abomey-Calavi,Abomey-Calavi,385755,2,Africa/Porto-Novo,PPL,11,2395914,2025-09-03,6.44852,2.35566,802,Clouds,scattered clouds,03d,28.92,35.39,28.92,28.92,1009,84,1009,1007,10000,6.69,230,,40,0.0,0.0,0.0,0.0,3600,1777014376,2026-04-24T07:06:16+00:00,1777009154,2026-04-24T05:39:14+00:00,1777053474,2026-04-24T17:57:54+00:00,BJ,stations,2395914,Abomey-Calavi,200,SW,1,warm,37.32,0,0,1777014376,2026-04-24T07:06:16+00:00,1,1.36,4.87,85.82,0.0,0.11,26.87,0.16,0.29,good,low,2026-04-24 07:06:16+00:00,2026-04-24 07:06:16+00:00,2026,4,24,7,4,0,spring,2429.28,9.098400000000002,29180.280000000002,1,1.36,4.87
2026-04-24T07:06:16.745277+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BJ,Benin,Porto-Novo,11485048,AF,Porto-Novo,Porto-Novo,264320,3,Africa/Porto-Novo,PPLC,20,2392087,2023-11-29,6.49646,2.60359,804,Clouds,overcast clouds,04d,28.9,33.85,28.9,28.9,1009,77,1009,1007,10000,4.74,219,7.85,100,0.0,0.0,0.0,0.0,3600,1777014312,2026-04-24T07:05:12+00:00,1777009092,2026-04-24T05:38:12+00:00,1777053417,2026-04-24T17:56:57+00:00,BJ,stations,2392087,Porto-Novo,200,SW,1,warm,36.6,0,0,1777014376,2026-04-24T07:06:16+00:00,1,1.49,5.61,81.42,0.0,0.07,27.28,0.14,0.27,good,low,2026-04-24 07:05:12+00:00,2026-04-24 07:06:16+00:00,2026,4,24,7,4,0,spring,2225.2999999999997,7.062600000000001,29160.1,1,1.49,5.61
2026-04-24T07:06:16.917570+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,BN,Brunei,Bandar Seri Begawan,428962,AS,Bandar Seri Begawan,Bandar Seri Begawan,64409,1,Asia/Brunei,PPLC,10,1820906,2019-09-05,4.89035,114.94006,802,Clouds,scattered clouds,03d,34.03,37.17,34.03,34.03,1007,46,1007,1003,10000,4.12,360,,40,0.0,0.0,0.0,0.0,28800,1777014376,2026-04-24T07:06:16+00:00,1776982226,2026-04-23T22:10:26+00:00,1777026368,2026-04-24T10:26:08+00:00,BN,stations,1820614,Kampong Parit,200,N,1,hot,38.63,0,0,1777014376,2026-04-24T07:06:16+00:00,1,0.95,1.03,129.93,0.04,0.19,30.59,0.13,0.91,good,low,2026-04-24 07:06:16+00:00,2026-04-24 07:06:16+00:00,2026,4,24,7,4,0,spring,1565.38,3.9139999999999997,34268.21,1,0.95,1.03
